"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-8.59683794466403,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-24.3628950050968,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-20.5438066465257,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-11.9191919191919,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-6.68693009118543,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-4.81064483111566,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-4.78615071283096,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-4.65587044534411,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-2.6639344262295,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-2.2633744855967,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,-4.10256410256409,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-3.68852459016392,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,3.13513513513513,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,27.4932614555256,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,20.659062103929,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,8.37155963302753,,
"PRINTO01","Industrial production, s.a.","GBR","United Kingdom","GY","Growth on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,3.80021715526602,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,-2.16536532296108,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-2.13983618951368,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.36603457674634,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-5.26503570265449,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-17.6545142844849,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-16.2110219527408,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-10.9605016408814,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-7.02363781737228,,
"PRINTO01","Industrial production, s.a.","USA","United States","GY","Growth on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-6.6178976747085,,
